,Book Author,Book Owner,Book Title,Publication Year
3916,Goldsworthy Lowes Dickinson,Ernest Hemingway,Letters from a Chinese official,9999
3917,Thomas Herbert Dickinson,Ernest Hemingway,Chief contemporary dramatists,1930
3918,[N.auth],Ernest Hemingway,Dictionnaire des pêches,9999
3919,Harry Edward Dickson,Ernest Hemingway,Build thee more stately mansions,1955
3920,Pietro Di Donato,Ernest Hemingway,Christ in concrete,1939
3921,Anthony Westson Dimock,Ernest Hemingway,The book of the tarpon,1911
3922,Thomas Josiah Dimsdale,Ernest Hemingway,"The vigilantes of Montana; or, Popular justice in the Rocky mountains; being a correct and impartial narrative of the ch",1953
3923,Joseph F. Dinneen,Ernest Hemingway,"The anatomy of a crime; a startling parallel to the fantastic $2,500,000 Brink's robbery",1954
3924,Disabled Veterans,Ernest Hemingway,The purple testament: life stories,1946
3925,Joseph F. Dinneen,Ernest Hemingway,The purple shamrock: the Hon. James Michael Curley of Boston,1949
3926,Vance Bourjaily (ed.),Ernest Hemingway,Discovery #1,1953
3927,Vance Bourjaily (ed.),Ernest Hemingway,Discovery #6,1955
3928,John Dobbin,Ernest Hemingway,The flesh and the sea,1955
3929,J. Frank Dobie,Ernest Hemingway,Tales of old-time Texas,1955
3930,J. Frank Dobie,Ernest Hemingway,The voice of the coyote,1949
3931,Martha Dodd,Ernest Hemingway,Through embassy eyes,1939
3932,William Edward Dodd,Ernest Hemingway,"Ambassador Dodd's diary, 1933-1938",1942
3933,David Dodge,Ernest Hemingway,The Poor man's guide to Europe,1957
3934,Mary Mapes Dodge,Ernest Hemingway,"Hans Brinker; or, The silver skates, a story of life in Holland",1907
3935,Charles Lutwidge Dodgson,Ernest Hemingway,Alice's adventures in Wonderland and through the looking glass,1933
3936,Natt Noyes Dodge,Ernest Hemingway,Poisonous dwellers of the desert,1947
3937,Kenneth Dodson,Ernest Hemingway,"Away all boats, a novel",1956
3938,Kenneth Dodson,Ernest Hemingway,"Away all boats, a novel",1954
3939,Richard Dohrman,Ernest Hemingway,The cross of Baron Samedi,1958
3940,Richard Dohrman,Ernest Hemingway,For innocents only,1960
3941,Edward F. Dolan,Ernest Hemingway,Green universe; the story of Alexander von Humboldt,1959
3942,John Dollard,Ernest Hemingway,Fear in battle,1944
3943,Sir Barry Domvile,Ernest Hemingway,From admiral to cabin boy,1947
3944,Francis Donahue,Ernest Hemingway,El mundo de romance y leyenda de Washington Irving,1958
3945,Thomas Donaldson,Ernest Hemingway,Idaho of yesterday,1941
3946,Mário Donato,Ernest Hemingway,Madrugada sem Deus; romance,1955
3947,John Donne,Ernest Hemingway,The complete poetry and selected prose of John Donne & the complete poetry of William Blake,1941
3948,Hilda Doolittle,Ernest Hemingway,Collected poems of H.D.,1925
3949,Hilda Doolittle,Ernest Hemingway,Palimpsest,1926
3950,John W. Doorly,Ernest Hemingway,God and science,1949
3951,George Henry Doran,Ernest Hemingway,"Chronicles of Barabbas, 1884-1934",9999
3952,Carlos Dorante,Ernest Hemingway,Los amos del cielo; cuentos,1954
3953,Roland Dorgelès,Ernest Hemingway,Retour au front,1940
3954,William A. Newman Dorland,Ernest Hemingway,Dorland's illustrated medical dictionary,1920
3955,Walter Dornberger,Ernest Hemingway,V-2,1954
3956,Ward Allison Dorrance,Ernest Hemingway,Where the rivers meet,1939
3957,John Dos Passos,Ernest Hemingway,Adventures of a young man,1939
3958,John Dos Passos,Ernest Hemingway,The 42nd parallel,9999
3959,John Dos Passos,Ernest Hemingway,The big money,1946
3960,John Dos Passos,Ernest Hemingway,Chosen country,1951
3961,John Dos Passos,Ernest Hemingway,The great days,1958
3962,John Dos Passos,Ernest Hemingway,In all countries,1934
3963,John Dos Passos,Ernest Hemingway,Midcentury,1961
3964,John Dos Passos,Ernest Hemingway,"Number one, a novel",1943
3965,John Dos Passos,Ernest Hemingway,Rosinante to the road again,9999
3966,John Dos Passos,Ernest Hemingway,"Three plays: The garbage man; airways, inc.; fortune heights",9999
3967,John Dos Passos,Ernest Hemingway,Tour of duty,1946
3968,John Dos Passos,Ernest Hemingway,Three soldiers,1921
3969,John Dos Passos,Ernest Hemingway,U.S.A.: the 42nd parallel; nineteen nineteen; the big money,9999
3970,Fyodor Dostoyevsky,Ernest Hemingway,The brothers Karamazov,1937
3971,Fyodor Dostoyevsky,Ernest Hemingway,The brothers Karamazov,1923
3972,Fyodor Dostoyevsky,Ernest Hemingway,Crime & punishment,1938
3973,Fyodor Dostoyevsky,Ernest Hemingway,The diary of a writer,1949
3974,Fyodor Dostoyevsky,Ernest Hemingway,The idiot,1942
3975,Fyodor Dostoyevsky,Ernest Hemingway,The short novels,1951
3976,Charles Montagu Doughty,Ernest Hemingway,Travels in Arabia deserta,1937
3977,Charles Montagu Doughty,Ernest Hemingway,Passages from Arabia Deserta,9999
3978,Frederic H. Douglas,Ernest Hemingway,Indian art of the United States,1941
3979,Henry Kyd Douglas,Ernest Hemingway,"I rode with Stonewall, being chiefly the war experiences of the youngest member of Jackson's staff",1940
3980,Jack Douglas,Ernest Hemingway,Veterans on the march,9999
3981,Keith Castellain Douglas,Ernest Hemingway,Alamein to Zem Zem,1946
3982,Marjory Stoneman Douglas,Ernest Hemingway,The Everglades: river of grass,1947
3983,Norman Douglas,Ernest Hemingway,Looking back; an autobiographical excursion,1933
3984,Norman Douglas,Ernest Hemingway,"Some limericks, collected for the use of students, & ensplendour'd with introduction, geographical index, and with notes",1939
3985,Norman Douglas,Ernest Hemingway,Old Calabria,1928
3986,Norman Douglas,Ernest Hemingway,South wind,1929
3987,William O. Douglas,Ernest Hemingway,Strange lands and friendly people,1951
3988,Donald McNutt Douglass,Ernest Hemingway,Rebecca's pride,1956
3989,Gilbert Doukan,Ernest Hemingway,"La chasse sous-marine, précis de pêche au fusil harpon",1946
3990,Niels A. Douwes Dekker,Ernest Hemingway,Tanah air kita; a book on the country and people of Indonesia,1950
3991,George Francis Dow,Ernest Hemingway,"Whale ships and whaling, a pictorial history of whaling during three centuries",1925
3992,Olin Downes,Ernest Hemingway,10 operatic masterpieces,1952
3993,Fairfax Davis Downey,Ernest Hemingway,"Clash of cavalry; the Battle of Brandy Station, June 9, 1863",1959
3994,Fairfax Davis Downey,Ernest Hemingway,Indian-fighting army,1957
3995,Fairfax Davis Downey,Ernest Hemingway,Indian-fighting army,1941
3996,Joseph Morewood Dowsett,Ernest Hemingway,"The Spanish bull ring, being some account of the Spanish bull fight from its earliest history and today",1928
3997,Adrian Conan Doyle,Ernest Hemingway,Heaven has claws,1953
3998,Sir Arthur Conan Doyle,Ernest Hemingway,The great Keinplatz experiment : and other tales of twilight and the unseen,1937
3999,Arthur Conan Doyle,Ernest Hemingway,Sherlock Holmes: his adventures; memoirs; return; his last bow & the case-book; the complete short stories,1928
4000,Harry Sinclair Drago,Ernest Hemingway,Montana road,1956
4001,Will Ermine,Ernest Hemingway,Last of the longhorns,1948
4002,Bliss Lomax,Ernest Hemingway,Sage brush bandit,1957
4003,Lawrence Drake,Ernest Hemingway,"Don't call me clever, a novel",1929
4004,Dorothy Draper,Ernest Hemingway,Decorating is fun!: how to be your own decorator,1944
4005,Don Davis,Ernest Hemingway,Death on treasure trail,1952
4006,Carl William Drepperd,Ernest Hemingway,The primer of American antiques,1945
4007,Brett Halliday,Ernest Hemingway,Framed in blood,1957
4008,Davis Dresser,Ernest Hemingway,The hangmen of Sleepy Valley,1952
4009,Brett Halliday,Ernest Hemingway,A taste for violence,1957
4010,Pierre Drieu La Rochelle,Ernest Hemingway,La comédie de Charleroi,1934
4011,Brett Halliday,Ernest Hemingway,The uncomplaining corpses,1950
4012,Pierre Drieu La Rochelle,Ernest Hemingway,Le jeune Européen,9999
4013,Maurice Druon,Ernest Hemingway,The Iron King,1956
4014,Pierre Drieu La Rochelle,Ernest Hemingway,Récit secret,1951
4015,Maurice Druon,Ernest Hemingway,The poisoned crown : a novel,1957
4016,Maurice Druon,Ernest Hemingway,The royal succession,1958
4017,Maurice Druon,Ernest Hemingway,The She-Wolf of France,1960
4018,Bernard Victor Dryer,Ernest Hemingway,The image makers,1958
4019,Jules Dubois,Ernest Hemingway,Fidel Castro: rebel-liberator or dictator?,1959
4020,William Edward Burghardt Du Bois,Ernest Hemingway,The story of Benjamin Franklin,1956
4021,Charles Du Bos,Ernest Hemingway,"Extraits d'un journal, 1908-1928",1928
4022,[N.auth],Ernest Hemingway,The Ducal Palace in Venice: small historic-artistical guide,1945
4023,Isidore Lucien Ducasse,Ernest Hemingway,Maldoror (Les chants de Maldoror),1943
4024,Dorothy Dudley,Ernest Hemingway,Forgotten frontiers. Dreiser and the land of the free,9999
4025,Patrick Gavin Duffy,Ernest Hemingway,The standard bartender's guide,1955
4026,James Dugan,Ernest Hemingway,The great iron ship,1953
4027,James Dugan,Ernest Hemingway,Man under the sea,1956
4028,James Dugan,Ernest Hemingway,Man explores the sea: the story of undersea exploration from earliest times to Commandant Cousteau,1956
4029,A. Radclyffe Dugmore,Ernest Hemingway,The autobiography of a wanderer,9999
4030,Julian Duguid,Ernest Hemingway,Tiger-man : an odyssey of freedom,1932
4031,Neville Duke,Ernest Hemingway,Test pilot,1953
4032,Alexandre Dumas,Ernest Hemingway,The black tulip,1902
4033,Alexandre Dumas,Ernest Hemingway,Le chevalier de Maison Rouge,9999
4034,Alexandre Dumas,Ernest Hemingway,Les compagnons de Jéhu,1929
4035,Alexandre Dumas,Ernest Hemingway,The Count of Monte Cristo,1941
4036,Alexandre Dumas,Ernest Hemingway,The forty five guardsmen,9999
4037,Alexandre Dumas,Ernest Hemingway,Man in the iron mask. A historical romance,1892
4038,Alexandre Dumas,Ernest Hemingway,Les quarante-cinq,9999
4039,Alexandre Dumas,Ernest Hemingway,La reine Margot,9999
4040,Alexandre Dumas,Ernest Hemingway,The road to Monte Cristo: a condensation from his memoirs,1956
4041,Alexandre Dumas,Ernest Hemingway,The three musketeers,9999
4042,Alexandre Dumas,Ernest Hemingway,Twenty years after,9999
4043,Alexandre Dumas,Ernest Hemingway,Le vicomte de Bragelonné: Dix ans plus tard,1936
4044,Vito Dumas,Ernest Hemingway,"Alone through the roaring forties: the voyage of ""Lehg II"" round the world",1960
4045,Dame Daphne Du Maurier,Ernest Hemingway,Jamaica inn,1936
4046,George Louis Palmella Busson Du Maurier,Ernest Hemingway,"Petter Ibbetson, with an introduction by his cousin Lady ***** (""Madge Plunket"")",1891
4047,George Du Maurier,Ernest Hemingway,Trilby,1918
4048,David Douglas Duncan,Ernest Hemingway,The private world of Pablo Picasso,1958
4049,David Douglas Duncan,Ernest Hemingway,This is war! A photo narrative in three parts,1951
4050,Isadora Duncan,Ernest Hemingway,My life,1927
4051,Frances Riker Duncombe,Ernest Hemingway,Death of a spinster,1958
4052,Elaine Dundy,Ernest Hemingway,The dud avocado,1958
4053,Finley Peter Dunne,Ernest Hemingway,Mr. Dooley in peace and in war,1905
4054,Edward Dunois,Ernest Hemingway,French made easy,1939
4055,Lionel Charles Dunsterville,Ernest Hemingway,Stalky's adventures,1933
4056,Du Pont de Nemours & Company,Ernest Hemingway,The autobiography of an American enterprise,1952
4057,R. Ernest Dupuy,Ernest Hemingway,St. Vith: Lion in the way ; the 106th Infantry Division in World War II,1949
4058,Algernon George Arnold Durand,Ernest Hemingway,"The making of a frontier; five years' experiences and adventures in Gilgit, Hunza, Nagar, Chitral, and the eastern Hindu",1900
4059,John Durant,Ernest Hemingway,"The Dodgers, an illustrated story of those unpredictable bums",1948
4060,John Durant,Ernest Hemingway,The Yankees; a pictorial history of baseball's greatest club,1949
4061,John Durant,Ernest Hemingway,Come out fighting,1946
4062,Durga Prasad Rastogi Adarsh,Ernest Hemingway,The Indivisible World,9999
4063,Gerald Durrell,Ernest Hemingway,Three tickets to adventure,1955
4064,Gerald Durrell,Ernest Hemingway,A zoo in my luggage,1960
4065,Lawrence Durrell,Ernest Hemingway,Bitter lemons,1958
4066,Lawrence Durrell,Ernest Hemingway,The black book,1960
4067,Lawrence Durrell,Ernest Hemingway,Esprit de corps; sketches from diplomatic life,1957
4068,Lawrence Durrell,Ernest Hemingway,Justine,1957
4069,Lawrence Durrell,Ernest Hemingway,Stiff upper lip: life among the diplomats,1959
4070,Luc Durtain,Ernest Hemingway,"Captain O. K., roman",9999
4071,Luc Durtain,Ernest Hemingway,"Frank et Marjorie, roman",1934
4072,George Dusenbury,Ernest Hemingway,How to retire to Florida,1947
4073,Jean Jacques Dussouchet,Ernest Hemingway,Cours primaire de grammaire française,9999
4074,Jean Dutourd,Ernest Hemingway,The man of sensibility,1961
4075,Jean Dutourd,Ernest Hemingway,The taxis of the Marne,1957
4076,G. Duval,Ernest Hemingway,Les leçons de la guerre d'Espagne,1938
4077,Edwin Erich Dwinger,Ernest Hemingway,Lejos de las alambradas,1930
4078,George Bell Dyer,Ernest Hemingway,The people ask death,1940
4079,Edward Earl,Ernest Hemingway,The end of the world revolution,1959
4080,Lawrence Earl,Ernest Hemingway,The frozen jungle,1957
4081,George Eastman,Ernest Hemingway,Chronicles of an African trip,1927
4082,Max Eastman,Ernest Hemingway,The end of socialism in Russia,9999
4083,Max Eastman,Ernest Hemingway,Enjoyment of laughter,9999
4084,Max Eastman,Ernest Hemingway,Great companions : critical memoirs of some famous friends,1959
4085,Max Eastman,Ernest Hemingway,"Kinds of love, poems",9999
4086,Max Eastman,Ernest Hemingway,Poems of five decades,1954
4087,Max Eastman,Ernest Hemingway,Stalin's Russia and the crisis in socialism,1940
4088,Charles Edward Eaton,Ernest Hemingway,Write me from Rio,1959
4089,Margaret O. Eaton,Ernest Hemingway,The autobiography of Peggy Eaton,9999
4090,Walter Prichard Eaton,Ernest Hemingway,Boy scouts of the Wildcat patrol: the adventures of Peanut as a young scout master,1915
4091,Harold Donaldson Eberlein,Ernest Hemingway,"Little known England; rambles in the Welsh borderland, the Cotswolds, the chalk hills and the eastern counties",1930
4092,Meister Eckhart,Ernest Hemingway,Meister Eckhart,1957
4093,Leon Edel,Ernest Hemingway,"Henry James, les années dramatiques",1931
4094,Gustav Eckstein,Ernest Hemingway,Everyday miracle,1948
4095,Frank Custer Edminster,Ernest Hemingway,"American game birds of field and forest: their habits, ecology, and management",1954
4096,Walter Dumaux Edmonds,Ernest Hemingway,Drums along the Mohawk,1936
4097,Murrell Edmunds,Ernest Hemingway,Earthenware: a group of stones,1930
4098,Ernest Preston Edwards,Ernest Hemingway,Finding birds in Mexico,1955
4099,Edward Duke of Windsor,Ernest Hemingway,A king's story; the memoirs of the Duke of Windsor,1951
4100,Kenneth Edwards,Ernest Hemingway,Operation Neptune,1947
4101,Ilya Ehrenburg,Ernest Hemingway,"Duhamel, Gide, Malraux, Mauriac, Morand, Romains, Unamuno vus par un écrivain d'U.R.S.S",1934
4102,Il'ya Grigor'yevich Ehrenburg,Ernest Hemingway,La chute de Paris,1943
4103,[N.auth],Ernest Hemingway,18 wspótczesnych opowiada amerykaskich,1957
4104,Arnold Eiloart,Ernest Hemingway,The flight of the Small World,1959
4105,Charles Einstein,Ernest Hemingway,The fireside book of baseball,1956
4106,Dwight D. Eisenhower,Ernest Hemingway,Crusade in Europe,1948
4107,Otto Eisenschiml,Ernest Hemingway,In the shadow of Lincoln's death,1940
4108,Otto Eisenschiml,Ernest Hemingway,Why was Lincoln murdered?,1937
4109,Otto Eisenschiml,Ernest Hemingway,The American Iliad; the epic story of the Civil War as narrated by eyewitnesses and contemporaries,1947
4110,Samuel Milton Elam,Ernest Hemingway,Weevil in the cotton,1940
4111,Frank Elgar,Ernest Hemingway,"Van Gogh, a study of his life and work",1958
4112,Fred Eldridge,Ernest Hemingway,Wrath in Burma; the uncensored story of General Stilwell and international maneuvers in the Far East,1946
4113,Frank Elgar,Ernest Hemingway,Vincent van Gogh,1949
4114,Georg Christen Eliassen,Ernest Hemingway,Arnstein Arneberg,1952
4115,George Eliot,Ernest Hemingway,Silas Marner,1903
4116,T. S. Eliot,Ernest Hemingway,After strange gods: a primer of modern heresy,9999
4117,T. S. Eliot,Ernest Hemingway,The cocktail party,1950
4118,T. S. Eliot,Ernest Hemingway,"Collected poems, 1909-1935",1936
4119,T. S. Eliot,Ernest Hemingway,The complete poems and plays,1952
4120,T. S. Eliot,Ernest Hemingway,Dante,1948
4121,T. S. Eliot,Ernest Hemingway,From Poe to Valery,1948
4122,T. S. Eliot,Ernest Hemingway,Murder in the cathedral,9999
4123,T. S. Eliot,Ernest Hemingway,"Poems, 1909-1925",1933
4124,T. S. Eliot,Ernest Hemingway,Selected essays,9999
4125,T. S. Eliot,Ernest Hemingway,"The use of poetry and the use of criticism, studies in the relation of criticism to poetry in England",1933
4126,William Eliscu,Ernest Hemingway,Count five and die,1959
4127,Frank Elkins,Ernest Hemingway,World ski book,1949
4128,Patrick Ellam,Ernest Hemingway,The sportsman's guide to the Caribbean,1956
4129,Russ Elliott,Ernest Hemingway,Your shotgun vs. you,1955
4130,Patrick Ellam,Ernest Hemingway,Sopranino,1953
4131,Antonio Spagnuolo,Ernest Hemingway,"Panorama antologico, 1955",1955
4132,James Molony Spaight,Ernest Hemingway,Air power in the next war,1938
