,Book Author,Book Owner,Book Title,Publication Year
1803,Jorian Jenks   ,Ezra Pound,The land and the people: British Union agriculture policy,1940
1804,George Sidney Hellman   ,Ezra Pound,Lanes of memory,1927
1805,Louis Davillé   ,Ezra Pound,Leibniz historien: essai sur l'activité et la méthode historiques de Leibniz,1909
1806,L. A. G. Strong   ,Ezra Pound,A letter to W. B. Yeats,1932
1807,Upton Sinclair   ,Ezra Pound,"Letters to Judd, an American workingman",1926
1808,Maria Dazzi Vasta   ,Ezra Pound,Il libro di mio figlio,1930
1809,Bolton King   ,Ezra Pound,The life of Mazzini,1914
1810,Ali Haydar Midhat   ,Ezra Pound,"The life of Midhat Pasha; a record of his services, political reforms, banishment, and judicial murder",1903
1811,Eugène Atget,Ernest Hemingway,Atget: photographe de Paris,1930
1812,Gertrude Franklin Horn Atherton,Ernest Hemingway,Black oxen,1923
1813,Frederick James Gould   ,Ezra Pound,The life-story of a humanist,1923
1814,Katharine Marjory Stewart-Murray Atholl,Ernest Hemingway,Searchlight on Spain,1938
1815,Eugenia Levi   ,Ezra Pound,"Lirica italiana antica: novissima scelta di rime dei secoli decimoterzo, decimoquarto e decimoquinto: illustrate con s",1908
1816,Walter Morse Rummel   ,Ezra Pound,A little fairy suite. 5 short stories preceded by a prologue and followed by a moral for piano,1913
1817,Anna Wickham   ,Ezra Pound,The little old house,1921
1818,E. N. Sanctuary   ,Ezra Pound,"Litvinoff, foreign commissar of U.S.S.R.",1934
1819,Ezra Pound   ,Ezra Pound,Lustra of Ezra Pound,1916
1820,Herbert Atkinson,Ernest Hemingway,Cock-fighting and game fowl : from the note-books of Herbert Atkinson of Ewelme,1938
1821,Ezra Pound   ,Ezra Pound,"Lustra of Ezra Pound, with earlier poems",1917
1822,Benge Atlee,Ernest Hemingway,Black feather,1939
1823,William Sellers   ,Ezra Pound,Machine tools for railway and machine shop equipment: shafting and injectors,1910
1824,Ezra Pound   ,Ezra Pound,Make it new,1934
1825,Upton Sinclair   ,Ezra Pound,Mammonart; an essay in economic interpretation,1925
1826,Richard Lewinsohn   ,Ezra Pound,"The man behind the scenes; the career of Sir Basil Zaharoff, ""the mystery man of Europe""",1929
1827,Karl Marx   ,Ezra Pound,Manifesto of the Communist party,1932
1828,Jean de Boschère   ,Ezra Pound,Marthe et l'enragé: roman,1927
1829,Joseph Campbell   ,Ezra Pound,Mearing stones: leaves from my note-book on tramp in Donegal,1911
1830,George Washington Crile   ,Ezra Pound,A mechanistic view of war and peace,1915
1831,Halide Edib Adıvar   ,Ezra Pound,Memoirs of Halidé Edib: with illustrations,1926
1832,Ismail Kemal Bey   ,Ezra Pound,The memoirs of Ismail Kemal Bey,1920
1833,Edward Potts Cheyney   ,Ezra Pound,"Memorial: Herman Vandenburg Ames, late professor of American constitutional history, University of Pennsylvania",1936
1834,Peter Heyward   ,Ezra Pound,Menace of the chain stores,1938
1835,Aristotle   ,Ezra Pound,La metafisica,1928
1836,Aristotle   ,Ezra Pound,The Metaphysics,1935
1837,Gino Saviotti   ,Ezra Pound,Mezzo matto: romanzo,1934
1838,Ford Madox Ford   ,Ezra Pound,A mirror to France,1926
1839,Jean Barral   ,Ezra Pound,La mission de la France,1941
1840,Luigi Monti   ,Ezra Pound,La mistica stirpe: novelle del serafico oriente,1926
1841,James P. Warburg   ,Ezra Pound,The money muddle,1934
1842,Arthur Kitson   ,Ezra Pound,Money problems; a discussion of the basis of our monetary and credit institutions with suggestions for the establishment,1920
1843,Curtis Putnam Nettels   ,Ezra Pound,The money supply of the American colonies before 1720,1934
1844,Upton Sinclair   ,Ezra Pound,Money writes!: A study of American literature,1927
1845,Restif de La Bretonne   ,Ezra Pound,"Monsieur Nicolas; or, The human heart unveiled; the intimate memoirs of Restif de La Bretonne",1931
1846,[N.auth]   ,Ezra Pound,Il Monte dei paschi di Siena: dalle origini all'epoca attuale.,1940
1847,Walter Morse Rummel   ,Ezra Pound,The Moor song,1911
1848,Stewart Chedburn   ,Ezra Pound,"Mors et vita ; and, Golgotha",1939
1849,Joseph Campbell   ,Ezra Pound,The mountainy singer,1909
1850,Sven Anders Hedin   ,Ezra Pound,"My life as an explorer, with 168 illustrations from drawings by the author",1926
1851,Jas_maudd_na   ,Ezra Pound,"The field of the embroidered quilt, a tale of two Indian villages",1939
1852,R. McNair Wilson   ,Ezra Pound,Napoleon: the man,1927
1853,Joseph Conrad   ,Ezra Pound,The Nature of a Crime,1924
1854,C. H. Douglas   ,Ezra Pound,The nature of democracy,1934
1855,William E. Woodward   ,Ezra Pound,A new American history,1936
1856,C. H. Douglas   ,Ezra Pound,"The new and the old economics: A reply to Professor D.B. Copland, and Professor Lionel Robbins",1933
1857,Brooks Adams   ,Ezra Pound,The new empire,1903
1858,Helen Zimmern   ,Ezra Pound,New Italy,1920
1859,Allen Upward   ,Ezra Pound,The new word,1908
1860,William Z. Foster   ,Ezra Pound,Wrecking the labor banks; the collapse of the labor banks and investment companies of the Brotherhood of Locomotive Engi,1927
1861,Alexander Del Mar   ,Ezra Pound,"The worship of Augustus Caesar, derived from a study of coins, monuments, calendars, aeras, and astronomical and astrolo",1900
1862,Alec Wilson   ,Ezra Pound,World security,1931
1863,C. H Douglas   ,Ezra Pound,The world after Washington,1930
1864,Geoffrey Chaucer   ,Ezra Pound,The Works of Geoffrey Chaucer,1903
1865,Guido Cavalcanti   ,Ezra Pound,Rime,1932
1866,Oswald Mosley   ,Ezra Pound,Why Mosley Left the Labour Government: His Resignation Speech on Unemployment 28th May 1930,1930
1867,Charles E. Coughlin   ,Ezra Pound,Who are the Inflationists?,1936
1868,Ford Madox Ford   ,Ezra Pound,When Blood is Their Argument: An Analysis of Prussian Culture,1915
1869,Jackson H. Ralston   ,Ezra Pound,What's wrong with taxation?,1932
1870,Alice A. Bailey   ,Ezra Pound,The next three years (1934-1935-1936),1934
1871,Aristotle   ,Ezra Pound,The Nicomachean ethics,1934
1872,Djuna Barnes   ,Ezra Pound,Nightwood,1936
1873,Sherry Mangan   ,Ezra Pound,"No apology for poetrie, and other poems written, 1922-1931",1934
1874,Ernest Francisco Fenollosa   ,Ezra Pound,"Noh, or, Accomplishment: a study of the classical stage of Japan",1916
1875,Robert McAlmon   ,Ezra Pound,"North America, continent of conjecture: Unfinished poem",1929
1876,T. E. Hulme   ,Ezra Pound,Notes on language and style,1929
1877,W. H. Auden,Ernest Hemingway,Another time,1940
1878,W. H. Auden,Ernest Hemingway,"Look, stranger!",1936
1879,W. H. Auden,Ernest Hemingway,Poems,1930
1880,W. H. Auden,Ernest Hemingway,The ascent of F 6 : tragedy in two acts,1937
1881,W. H. Auden,Ernest Hemingway,"The dog beneath the skin; or, Where is Francis? A play in three acts",1935
1882,W. H. Auden,Ernest Hemingway,The Oxford Book of Light Verse,1938
1883,Jane Austen,Ernest Hemingway,Northanger Abbey & Persuasion,1924
1884,Jane Austen,Ernest Hemingway,Pride and prejudice,1922
1885,A. B. Austin,Ernest Hemingway,An angler's anthology,1931
1886,Armando Vannini   ,Ezra Pound,"Notizie intorno alla vita e all'opera di Celso Cittadini, scrittore senese del sec. XVI",1920
1887,T. G. Masaryk   ,Ezra Pound,The new Europe. (The Slav standpoint.),1918
1888,Jean de Boschère   ,Ezra Pound,L'obscur à Paris,1937
1889,baron Thomas Jeeves Horder Horder   ,Ezra Pound,Obscurantism,1938
1890,Saturno Montanari   ,Ezra Pound,Occhilucenti: poesie,1939
1891,John Buchan   ,Ezra Pound,Oliver Cromwell,1934
1892,Bonamy Dobrée   ,Ezra Pound,An open letter to a professional man,1935
1893,Dante   ,Ezra Pound,Le opere di Dante: testo critico della Società dantesca italiana / a cura di M. Barbi ... [et al.] ; con indice analit,1921
1894,Casa Editrice Libraria Musicale   ,Ezra Pound,"Orazio Vecchi, L'amfiparnaso: comedia harmonica",1938
1895,Huey Pierce Long   ,Ezra Pound,Our blundering government and its spokesmen,1935
1896,Huey Pierce Long   ,Ezra Pound,Our plundering government,1935
1897,Nicholas Murray Butler   ,Ezra Pound,Our United States in this backward-moving world,1940
1898,Régis Michaud   ,Ezra Pound,Panorama de la littérature américaine contemporaine,1928
1899,Emmanou_l D. Rhoid_s   ,Ezra Pound,Papissa Joanna,1935
1900,Dante   ,Ezra Pound,The Paradiso of Dante Alighieri,1903
1901,John Butler Yeats   ,Ezra Pound,Passages from the letters of John Butler Yeats,1917
1902,Gabriel Faure   ,Ezra Pound,Pilgrimages in Italy,1920
1903,Frederick James Gould   ,Ezra Pound,The people's Jesus,1937
1904,Ezra Pound   ,Ezra Pound,Personae & exultations of Ezra Pound,1913
1905,Ezra Pound   ,Ezra Pound,Personae of Ezra Pound,1909
1906,Wayne Andrews   ,Ezra Pound,Pianos of sympathy,1936
1907,Manuel Maples Arce   ,Ezra Pound,Poèmes interdits,1936
1908,John Rodker   ,Ezra Pound,Poems,1900
1909,T. S. Eliot   ,Ezra Pound,Poems 1909-1925,1925
1910,Nancy Cunard   ,Ezra Pound,Poems (two) 1925,1930
1911,Ezra Pound   ,Ezra Pound,What is money for,1939
1912,[N.auth]   ,Ezra Pound,The Week,1933
1913,Upton Sinclair   ,Ezra Pound,"We, People of America: And How We Ended Poverty ; a true story of the future",1935
1914,T. S. Eliot   ,Ezra Pound,The Waste Land,1922
1915,von der Vogelweide Walther   ,Ezra Pound,Walther von der Vogelweide: mit einer Auswahl aus Minnesang und Spruchdichtung,1913
1916,A. G. Villoldo   ,Ezra Pound,Le vrai tango argentin: (El choclo),1913
1917,Elizabeth Berger Nichols   ,Ezra Pound,The vintage,1931
1918,Pierre de Bourdeille Brantôme   ,Ezra Pound,Vie des dames galantes,1918
1919,C.F. Austin,Ernest Hemingway,Tomato culture,1905
1920,C.F. Austin,Ernest Hemingway,Vegetable growing in Cuba,1908
1921,Salvatore Avrigemma,Ernest Hemingway,Il R. Museo di Spina in Ferrara,1936
1922,da Parma Basinio   ,Ezra Pound,Le poesie liriche di Basinio,1925
1923,Lionel Pigot Johnson   ,Ezra Pound,Poetical works of Lionel Johnson,1915
1924,Wilfrid Scawen Blunt   ,Ezra Pound,The poetical works of Wilfrid Scawen Blunt,1914
1925,Henry Harrison   ,Ezra Pound,"A poetry concert [by] Lawrence Turnbull McAtee, Elizabeth Russell Beddow, Pauline Francis Stephens [and others]",1935
1926,Alice Steiner Amdur   ,Ezra Pound,The poetry of Ezra Pound,1936
1927,Ezra Pound   ,Ezra Pound,Polite essays,1937
1928,Fritz von Unruh   ,Ezra Pound,"Politeia, von Fritz von Unruh ; im Dienst deutscher Sendung. Hrsg. von Ernst Adolf Dreyer",1933
1929,Odon Por   ,Ezra Pound,"Politica economico-sociale in Italia, anno XVII-XVIII",1940
1930,Gioacchino Nicoletti   ,Ezra Pound,Politicità dell'autarchia,1937
1931,Aristotle   ,Ezra Pound,The Politics,1932
1932,Robert McAlmon   ,Ezra Pound,The portrait of a generation,1926
1933,Lionel Pigot Johnson   ,Ezra Pound,Post liminium: essays and critical papers,1911
1934,Charles Augustus Ker Bennet Tankerville   ,Ezra Pound,Poverty amidst plenty: A lecture given in Stockholm in May 1934 (Pamphlets on the new economics),1934
1935,P. W. Tulloch   ,Ezra Pound,"President Roosevelt, the man and his policies",1936
1936,Samuel Barrett Pettengill   ,Ezra Pound,The President's gold policy has worked: The chief factor in our recovery ...: monetary policy explained in understandab,1934
1937,Sir Leo George Chiozza Money   ,Ezra Pound,Product money; a sequel to 'Riches and poverty',1933
1938,Prestonia Mann Martin   ,Ezra Pound,Prohibiting poverty; being suggestions for a method of obtaining economic security,1932
1939,Aeschylus   ,Ezra Pound,Il Prometeo incatenato: tragedia,1930
1940,Christopher Pleydell-Bouverie   ,Ezra Pound,Psycho-monetary expansion,1937
1941,Dante   ,Ezra Pound,The Purgatorio of Dante Alighieri,1903
1942,Adrian Durham Stokes   ,Ezra Pound,"The quattro cento, a different conception of the Italian renaissance. Part one: Florence and Verona, an essay in Italian",1932
1943,Fritz R. Vanderpyl   ,Ezra Pound,Quelques poèmes des saisons,1919
1944,Joseph Stalin   ,Ezra Pound,Questions and answers to American trade unionists. Stalin's interview with the first American trade union delegation to,1927
1945,Ezra Pound   ,Ezra Pound,Quia pauper amavi,1919
1946,Arthur Reade   ,Ezra Pound,Quo vadis Britannia?,1938
1947,Ford Madox Ford   ,Ezra Pound,"The rash act, a novel",1933
1948,Basil Bunting   ,Ezra Pound,Redimiculum matellarum,1930
1949,Huey Pierce Long   ,Ezra Pound,Redistribution of wealth,1935
1950,Jean Barral   ,Ezra Pound,La Révolution économique,1935
1951,Carlo Linati   ,Ezra Pound,Richard Aldington,1931
1952,Edward Bulwer Lytton   ,Ezra Pound,"Rienzi, the last of the Roman tribunes",1902
1953,Guido Cavalcanti   ,Ezra Pound,Rime,1931
1954,Ezra Pound   ,Ezra Pound,"Ripostes of Ezra Pound, whereto are appended the complete poetical works to T. E. Hulme, with prefatory note",1912
1955,Vladimir Il_ich Lenin   ,Ezra Pound,"La rivoluzione e la guerra: la ipocrisia ""Centrista"", il commiato dai lavoratori svizzeri, il pacifismo imbelle, il man",1921
1956,William Cobbett   ,Ezra Pound,Rural rides,1936
1957,Djuna Barnes   ,Ezra Pound,Ryder,1928
1958,Maurice Dale Colbourne   ,Ezra Pound,The sanity of social credit,1935
1959,Leo Frobenius   ,Ezra Pound,"Der schwarze Dekameron: Belege und Aktenstücke über Liebe, Witz und Heldentum in Innerafrika",1910
1960,Langston Hughes   ,Ezra Pound,Scottsboro limited; four poems and a play in verse,1932
1961,[N.auth]   ,Ezra Pound,Scritti e disegni dedicati a Scheiwiller,1937
1962,Union of Democratic Control   ,Ezra Pound,The secret international; armament firms at work,1932
1963,Ovid   ,Ezra Pound,Selected works,1939
1964,Charles E. Coughlin   ,Ezra Pound,"A series of lectures on social justice, 1935-1936, broadcast",1936
1965,Sadakichi Hartmann   ,Ezra Pound,Seven short stories,1930
1966,Huey Pierce Long   ,Ezra Pound,"The Share Our Wealth principles: Roosevelt promised to fulfill them, Hoover declared them his ""conception of America"", b",1935
1967,Peter Heyward   ,Ezra Pound,Shopkeepers at war 'gainst trust & monopoly,1939
1968,Carlo Scarfoglio   ,Ezra Pound,La vera croce (A.D. 1177-1192),1940
1969,Arthur Brenton   ,Ezra Pound,The veil of finance,1933
1970,Manuel Azaña,Ernest Hemingway,Memorias íntimas de Azaña,1939
1971,Manuel Azaña,Ernest Hemingway,La velada en Benicarló; diálogo sobre la guerra de España,1939
1972,de Azpilikoeta,Ernest Hemingway,The Basque problem,1939
1973,Isaak Babel_,Ernest Hemingway,Red cavalry,1929
1974,Howard Back,Ernest Hemingway,The waters of Yellowstone with rod and fly,1938
1975,Karl Baedeker (firm),Ernest Hemingway,"Autriche-Hongrie y compris Cettigné, Belgrade et Bucarest : manuel du voyageur",1911
1976,Ernest Hemingway,Ernest Hemingway,Three stories & ten poems,1923
1977,Ernest Hemingway,Ernest Hemingway,In our time,1924
1978,Ernest Hemingway,Ernest Hemingway,"The torrents of spring, a romantic novel in honor of the passing of a great race",1926
1979,Ernest Hemingway,Ernest Hemingway,The sun also rises,1926
1980,Ernest Hemingway,Ernest Hemingway,Men without women,1927
1981,Ernest Hemingway,Ernest Hemingway,In our time : stories,1925
1982,Ernest Hemingway,Ernest Hemingway,A farewell to arms,1929
1983,Ernest Hemingway,Ernest Hemingway,Death in the afternoon,1932
1984,Ernest Hemingway,Ernest Hemingway,Winner take nothing,1933
1985,Ernest Hemingway,Ernest Hemingway,Green hills of Africa,1935
1986,Ernest Hemingway,Ernest Hemingway,To have and have not,1937
1987,Ernest Hemingway,Ernest Hemingway,"The fifth column, and the first forty-nine stories",1938
1988,Ernest Hemingway,Ernest Hemingway,For whom the bell tolls,1940
1989,Ernest Hemingway,Ernest Hemingway,The snows of Kilimanjaro; and other stories,1936
1990,Francisco Canaro   ,Ezra Pound,Simari: tango,1923
1991,Paul K. T. Sih   ,Ezra Pound,Il sistema bancario in Cina,1936
1992,Ezra Pound   ,Ezra Pound,Social credit: an impact,1935
1993,Hewlett Johnson   ,Ezra Pound,Social credit and the war on poverty,1936
1994,A. R. Orage   ,Ezra Pound,"Social credit; broadcast in the B.B.C. series, ""Poverty in plenty"", on November 5th, 1934. and The fear of leisure; an a",1935
1995,C. H. Douglas   ,Ezra Pound,Social credit principles,1930
1996,Clay Smith   ,Ezra Pound,Song of Mo-ha-ve: Indian love song,1926
1997,Henry Crowder   ,Ezra Pound,"Henry-music, by Henry Crowder. Poems by Nancy Cunard [and others]",1930
1998,Edgar Lee Masters   ,Ezra Pound,Songs and sonnets,1912
1999,Guido Cavalcanti   ,Ezra Pound,Sonnets and ballate of Guido Cavalcanti,1912
2000,Storm Jameson   ,Ezra Pound,The soul of man in the age of leisure,1935
2001,Filippo Tommaso Marinetti   ,Ezra Pound,Spagna veloce e toro futurista: poema parolibero: seguito dalla Teoria delle parole in libertá,1931
2002,William Foss   ,Ezra Pound,Arena spagnola,1938
2003,Alice Corbin Henderson   ,Ezra Pound,The spinning woman of the sky: poems,1912
2004,Huey Pierce Long   ,Ezra Pound,The St. Vitus dance government,1935
2005,[N.auth]   ,Ezra Pound,"Stalin-Wells talk; the verbatim record and a discussion by G. Bernard Shaw, H.G. Wells, J.M. Keynes, Ernst Toller, and o",1934
